timestamp,symbol,side,entry_price,exit_price,pnl,size,stop_loss,take_profit,duration_seconds,risk_amount,atr_value,r_value,risk_multiplier,ema_cross_diff_pct,atr_pct,rsi_normalized,price_to_fast_pct,price_to_slow_pct,trend_direction,trend_strength,regime,volatility_level,target,trade_type,exit_type,r_multiple,time_in_trade
2026-01-26 19:11:16.034814,BTC/USDT,BUY,88348.56,88320.01,-1.6142741000001646,0.056542,87906.82,88790.3,30.59032,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:11:18.920300,BTC/USDT,BUY,88348.56,88336.89,-0.6598451399999012,0.056542,87906.82,88790.3,30.037391,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:11:21.748708,BTC/USDT,BUY,88348.56,88336.89,-0.6598451399999012,0.056542,87906.82,88790.3,30.666238,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:11:25.226680,BTC/USDT,BUY,88382.78,88336.88,-2.594267999999671,0.05652,87940.87,88824.69,30.695634,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:11:27.735965,BTC/USDT,BUY,88382.78,88336.88,-2.594267999999671,0.05652,87940.87,88824.69,30.487382,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:11:34.092260,BTC/USDT,BUY,88320.01,88384.2,3.6305864000001318,0.05656,87878.41,88761.61,31.828742,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:11:37.591745,BTC/USDT,BUY,88320.01,88384.2,3.6277620400001314,0.056516,87878.41,88761.61,30.850443,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:11:41.111334,BTC/USDT,BUY,88320.01,88384.2,3.6248734900001316,0.056471,87878.41,88761.61,30.192519,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:11:43.624829,BTC/USDT,BUY,88320.01,88384.2,3.6248734900001316,0.056471,87878.41,88761.61,31.165984,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:11:46.622784,BTC/USDT,BUY,88320.01,88384.2,3.622049130000131,0.056427,87878.41,88761.61,31.654586,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:12:03.412499,BTC/USDT,BUY,88336.89,88382.61,2.5751332800000655,0.056324,87895.21,88778.57,30.132297,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:12:05.918869,BTC/USDT,BUY,88384.2,88382.61,-0.08950745999980339,0.056294,87942.28,88826.12,31.691742,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:12:08.427715,BTC/USDT,BUY,88384.2,88392.75,0.481664250000164,0.056335,87942.28,88826.12,30.953156,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:12:11.302046,BTC/USDT,BUY,88384.2,88392.75,0.4820148000001641,0.056376,87942.28,88826.12,31.564014,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:12:14.789001,BTC/USDT,BUY,88384.2,88392.75,0.48236535000016423,0.056417,87942.28,88826.12,30.41052,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:12:18.275533,BTC/USDT,BUY,88384.2,88392.75,0.48271590000016434,0.056458,87942.28,88826.12,31.566216,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:12:21.780413,BTC/USDT,BUY,88382.62,88392.74,0.5717800000005591,0.0565,87940.71,88824.53,32.674403,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:12:24.290147,BTC/USDT,BUY,88382.62,88392.74,0.5717800000005591,0.0565,87940.71,88824.53,30.180464,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:12:28.343749,BTC/USDT,BUY,88382.62,88392.0,0.5299700000002631,0.0565,87940.71,88824.53,30.203847,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:12:31.797087,BTC/USDT,BUY,88382.62,88381.72,-0.05084999999967113,0.0565,87940.71,88824.53,31.918555,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:12:35.878515,BTC/USDT,BUY,88382.61,88381.71,-0.05087609999967096,0.056529,87940.7,88824.52,30.340477,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:13:03.701311,BTC/USDT,BUY,88381.72,88350.01,-1.7938029900003623,0.056569,87939.81,88823.63,30.562378,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:13:06.216842,BTC/USDT,BUY,88381.71,88371.26,-0.5911460500006586,0.056569,87939.8,88823.62,31.56664,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:13:08.727999,BTC/USDT,BUY,88381.71,88371.26,-0.5911356000006586,0.056568,87939.8,88823.62,30.833842,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:13:11.237138,BTC/USDT,BUY,88381.72,88371.26,-0.5917012800003622,0.056568,87939.81,88823.63,30.70417,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:13:13.747606,BTC/USDT,BUY,88381.72,88371.26,-0.5917012800003622,0.056568,87939.81,88823.63,31.687841,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:13:17.225282,BTC/USDT,BUY,88350.01,88371.26,1.20251625,0.056589,87908.26,88791.76,32.293917,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:13:20.704649,BTC/USDT,BUY,88350.01,88371.26,1.20251625,0.056589,87908.26,88791.76,30.56482,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:13:23.207915,BTC/USDT,BUY,88350.01,88371.26,1.20251625,0.056589,87908.26,88791.76,30.422214,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:14:02.917548,BTC/USDT,BUY,88365.93,88363.89,-0.11540687999963778,0.056572,87924.1,88807.76,30.230505,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:14:05.803987,BTC/USDT,BUY,88365.93,88363.35,-0.14595575999927554,0.056572,87924.1,88807.76,30.895519,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:14:08.308085,BTC/USDT,BUY,88365.93,88363.35,-0.14595575999927554,0.056572,87924.1,88807.76,30.142816,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:14:11.874732,BTC/USDT,BUY,88365.93,88363.35,-0.14595575999927554,0.056572,87924.1,88807.76,30.629812,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:14:14.380696,BTC/USDT,BUY,88374.01,88363.35,-0.6030042199993744,0.056567,87932.14,88815.88,30.442439,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:14:17.886752,BTC/USDT,BUY,88374.01,88363.35,-0.6030042199993744,0.056567,87932.14,88815.88,30.454247,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:14:20.388573,BTC/USDT,BUY,88374.01,88363.35,-0.6030042199993744,0.056567,87932.14,88815.88,31.999535,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:14:25.035630,BTC/USDT,BUY,88363.89,88368.14,0.24043525,0.056573,87922.07,88805.71,30.824004,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:15:17.882140,BTC/USDT,BUY,88407.99,88397.21,-0.6092963799999342,0.056521,87965.95,88850.03,30.515995,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:15:21.371118,BTC/USDT,BUY,88407.99,88397.21,-0.6092963799999342,0.056521,87965.95,88850.03,31.098558,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:15:24.847222,BTC/USDT,BUY,88407.99,88397.21,-0.6092963799999342,0.056521,87965.95,88850.03,32.23838,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:15:27.350587,BTC/USDT,BUY,88407.99,88397.21,-0.6092963799999342,0.056521,87965.95,88850.03,31.489592,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:15:29.856973,BTC/USDT,BUY,88407.99,88397.21,-0.6092963799999342,0.056521,87965.95,88850.03,30.735194,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:16:04.104649,BTC/USDT,BUY,88393.74,88392.12,-0.09152352000055904,0.056496,87951.77,88835.71,31.145995,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:16:08.128780,BTC/USDT,BUY,88365.54,88392.12,1.5021421200000988,0.056514,87923.71,88807.37,31.184955,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:16:37.573544,BTC/USDT,BUY,88392.12,88340.57,-2.912368799999342,0.056496,87950.16,88834.08,31.283266,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:16:59.607316,BTC/USDT,BUY,88340.57,88340.57,0.0,0.056546,87898.87,88782.27,30.140866,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:17:37.854209,BTC/USDT,BUY,88371.12,88357.01,-0.797116230000033,0.056493,87929.26,88812.98,31.63875,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:17:40.361200,BTC/USDT,BUY,88371.12,88357.01,-0.797116230000033,0.056493,87929.26,88812.98,31.436802,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:17:43.831931,BTC/USDT,BUY,88371.12,88357.01,-0.797116230000033,0.056493,87929.26,88812.98,32.039842,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:17:46.340722,BTC/USDT,BUY,88371.12,88357.01,-0.797116230000033,0.056493,87929.26,88812.98,32.04047,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:17:49.836420,BTC/USDT,BUY,88357.01,88357.01,0.0,0.056502,87915.22,88798.8,30.308477,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:18:03.712382,BTC/USDT,BUY,88357.01,88359.08,0.11695914000039466,0.056502,87915.22,88798.8,31.186546,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:18:07.737273,BTC/USDT,BUY,88357.01,88359.08,0.11695914000039466,0.056502,87915.22,88798.8,30.790392,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:18:11.796207,BTC/USDT,BUY,88357.01,88306.65,-2.8449874800000328,0.056493,87915.22,88798.8,30.238147,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:18:15.869905,BTC/USDT,BUY,88357.01,88306.64,-2.845099079999737,0.056484,87915.22,88798.8,31.408965,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:18:18.379010,BTC/USDT,BUY,88357.01,88306.64,-2.844645749999737,0.056475,87915.22,88798.8,30.649308,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:18:21.987665,BTC/USDT,BUY,88357.01,88306.65,-2.843627760000033,0.056466,87915.22,88798.8,32.467006,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:18:25.440808,BTC/USDT,BUY,88357.01,88306.65,-2.843627760000033,0.056466,87915.22,88798.8,31.52597,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:18:27.950928,BTC/USDT,BUY,88359.09,88306.64,-2.9615892499998355,0.056465,87917.29,88800.89,30.769745,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:18:42.032576,BTC/USDT,BUY,88306.65,88306.65,0.0,0.056501,87865.12,88748.18,31.205187,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:18:45.534311,BTC/USDT,BUY,88306.65,88266.01,-2.294900159999967,0.056469,87865.12,88748.18,31.181198,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:18:49.026488,BTC/USDT,BUY,88306.64,88266.01,-2.293035310000263,0.056437,87865.11,88748.17,31.172617,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:18:51.947361,BTC/USDT,BUY,88306.65,88266.01,-2.292258559999967,0.056404,87865.12,88748.18,30.017811,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:18:54.452510,BTC/USDT,BUY,88306.65,88266.0,-2.292822599999672,0.056404,87865.12,88748.18,31.553737,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:18:56.964647,BTC/USDT,BUY,88306.65,88266.0,-2.2915217999996718,0.056372,87865.12,88748.18,30.799642,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:19:00.469511,BTC/USDT,BUY,88306.65,88266.01,-2.2882758399999674,0.056306,87865.12,88748.18,31.351012,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:19:03.971430,BTC/USDT,BUY,88306.65,88266.01,-2.2882758399999674,0.056306,87865.12,88748.18,31.349546,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:20:04.323081,BTC/USDT,BUY,88315.99,88315.99,0.0,0.056119,87874.41,88757.57,30.332354,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:20:06.838894,BTC/USDT,BUY,88315.99,88315.99,0.0,0.056119,87874.41,88757.57,30.143263,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:21:03.062411,BTC/USDT,BUY,88290.72,88249.02,-2.3408294999998365,0.056135,87849.27,88732.17,31.183919,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:21:06.567295,BTC/USDT,BUY,88290.71,88249.02,-2.3402681500001306,0.056135,87849.26,88732.16,31.926904,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:21:09.068896,BTC/USDT,BUY,88290.71,88249.02,-2.3402681500001306,0.056135,87849.26,88732.16,31.932737,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:21:11.947555,BTC/USDT,BUY,88290.72,88249.02,-2.3408294999998365,0.056135,87849.27,88732.17,30.839129,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:21:15.413120,BTC/USDT,BUY,88411.5,88200.75,-11.814223499999999,0.056058,87969.44,88853.56,30.909189,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:21:18.924411,BTC/USDT,BUY,88411.5,88200.75,-11.814223499999999,0.056058,87969.44,88853.56,30.894791,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:21:22.426512,BTC/USDT,BUY,88229.78,88200.75,-1.6307312199999346,0.056174,87788.63,88670.93,30.926127,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:21:24.928602,BTC/USDT,BUY,88415.58,88196.03,-12.307094800000163,0.056056,87973.5,88857.66,31.306952,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:21:29.018418,BTC/USDT,BUY,88266.01,88200.75,-3.6644142599997056,0.056151,87824.68,88707.34,32.055487,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:21:32.497716,BTC/USDT,BUY,88249.02,88200.75,-2.710891470000229,0.056161,87807.77,88690.27,30.322003,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-01-26 19:21:35.989437,BTC/USDT,BUY,88249.02,88113.06,-7.632114600000359,0.056135,87807.77,88690.27,31.461735,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,normal,True,False,True,BUY,BUY
2026-02-06 19:37:58.520183,BTC/USDT,BUY,70362.27,70336.14,-1.9700190900003511,0.075393,70010.46,70714.08,30.269994,,,1.0,1.0,0.07855722730897315,0.1648702188991732,0.12791344966962684,-0.01944130006225159,0.05910065470043984,1.0,0.0007855722730897315,unknown,normal,0,executed,unknown,-1.9700190900003511,30.269994
2026-02-06 19:39:13.583211,BTC/USDT,BUY,70265.46,70280.0,1.0975228199995166,0.075483,69914.13,70616.79,30.328616,,,1.0,1.0,0.009326536158101268,0.1580099647414636,-0.1459989029352843,-0.08281987202550624,-0.07350106009271552,1.0,9.326536158101269e-05,unknown,normal,1,executed,unknown,1.0975228199995166,30.328616
2026-02-06 19:39:44.556661,BTC/USDT,BUY,70280.0,70280.81,0.061134749999824274,0.075475,69928.6,70631.4,31.074515,,,1.0,1.0,-0.002682524299331632,0.14678327506301134,-0.0027705782464930453,-0.05190247250090389,-0.05458360450379873,-1.0,2.682524299331632e-05,unknown,normal,0,executed,unknown,0.061134749999824274,31.074515
2026-02-06 19:40:16.785505,BTC/USDT,BUY,70280.81,70300.0,1.4483652500001758,0.075475,69929.41,70632.21,30.83933,,,1.0,1.0,-0.0031393565835081865,0.15300966020657297,-0.006632736337603688,-0.05000855139972079,-0.05314633803647829,-1.0,3.139356583508186e-05,unknown,normal,1,executed,unknown,1.4483652500001758,30.83933
2026-02-06 19:41:01.788876,BTC/USDT,BUY,70379.72,70339.12,-3.060387400000439,0.075379,70027.82,70731.62,30.780587,,,1.0,1.0,0.002696497020451841,0.16425084628680478,0.1145584436061938,0.07531415426908562,0.07801268213346331,1.0,2.696497020451841e-05,unknown,normal,0,executed,unknown,-3.060387400000439,30.780587
2026-02-06 19:41:33.706799,BTC/USDT,BUY,70339.11,70264.31,-5.639994800000219,0.075401,69987.41,70690.81,30.691141,,,1.0,1.0,-0.03084023042008032,0.15929869700410307,0.09404343681027669,0.03924534922557682,0.008393015449366168,-1.0,0.0003084023042008032,unknown,normal,0,executed,unknown,-5.639994800000219,30.691141
2026-02-06 19:42:06.058702,BTC/USDT,BUY,70264.3,70398.38,10.115129280000131,0.075441,69912.98,70615.62,30.094263,,,1.0,1.0,-0.04393666738320843,0.1672989392499826,-0.003445020657861164,-0.045879917410448716,-0.08979642668694882,-1.0,0.00043936667383208427,unknown,normal,1,executed,unknown,10.115129280000131,30.094263
2026-02-06 19:42:39.202006,BTC/USDT,SELL,70398.38,70390.59,0.5871245100006143,0.075369,70750.37,70046.39,30.629143,,,1.0,1.0,-0.024259414130047677,0.16323021718884317,0.2840166675240459,0.08785185883625928,0.06357113235995557,-1.0,0.00024259414130047677,unknown,normal,0,executed,unknown,0.5871245100006143,30.629143
2026-02-06 19:44:35.977552,BTC/USDT,SELL,70443.89,70450.0,-0.46022964000004385,0.075324,70796.11,70091.67,30.052995,,,1.0,1.0,0.057396117719597003,0.17995071781851263,0.21730465427147508,0.04518259055449308,0.1026046413269535,1.0,0.00057396117719597,unknown,normal,0,executed,unknown,-0.46022964000004385,30.052995
2026-02-06 19:45:07.177280,BTC/USDT,BUY,70443.05,70502.0,4.440231899999781,0.075322,70090.83,70795.27,30.17382,,,1.0,1.0,0.09412313338212826,0.16429076902749926,0.06328613362941198,0.0026887690485945925,0.0968144331844008,1.0,0.0009412313338212825,unknown,normal,1,executed,unknown,4.440231899999781,30.17382
2026-02-06 19:45:53.261611,BTC/USDT,BUY,70525.0,70632.11,8.061741260000044,0.075266,70172.38,70877.62,30.167463,,,1.0,1.0,0.10583459196649443,0.17239884539423345,0.14992408557625908,0.09998217574510292,0.2059225834393364,1.0,0.0010583459196649443,unknown,normal,1,executed,unknown,8.061741260000044,30.167463
2026-02-06 19:47:41.484947,BTC/USDT,SELL,70654.15,70567.76,6.495232149999956,0.075185,71007.42,70300.88,30.605562,,,1.0,1.0,0.191704426210813,0.15226585113137928,0.4477552866674506,0.1075231917725485,0.2994337447011926,1.0,0.0019170442621081298,unknown,normal,1,executed,unknown,6.495232149999956,30.605562
2026-02-06 19:49:02.648509,BTC/USDT,SELL,70623.0,70623.59,-0.04440634999973714,0.075265,70976.11,70269.89,30.437637,,,1.0,1.0,0.22827114213254726,0.19061374177979096,0.4950265311628817,-0.013008233583242029,0.2152332145059335,1.0,0.0022827114213254725,unknown,normal,0,executed,unknown,-0.04440634999973714,30.437637
2026-02-06 19:50:20.846888,BTC/USDT,SELL,70743.15,71242.94,-37.55222144000061,0.075136,71096.87,70389.43,21.762172,,,1.0,1.0,0.19583335460445928,0.18908241595526298,0.4175674662267261,0.12303517292701137,0.319109471437957,1.0,0.001958333546044593,unknown,normal,0,executed,unknown,-37.55222144000061,21.762172
2026-02-06 19:50:50.999222,BTC/USDT,SELL,70844.92,70820.99,1.7890785899994777,0.074763,71199.14,70490.7,30.274922,,,1.0,1.0,0.2318847894505679,0.2392025527629304,0.5232265476326335,0.20839465673441168,0.4407626816959743,1.0,0.002318847894505679,unknown,normal,1,executed,unknown,1.7890785899994777,30.274922
2026-02-06 19:51:23.762202,BTC/USDT,SELL,70820.99,70726.74,7.049994250000001,0.074801,71175.09,70466.89,30.724883,,,1.0,1.0,0.19901651103754656,0.2318733471531513,0.5435261763694931,0.15706705287552455,0.3563961532816935,1.0,0.0019901651103754656,unknown,normal,1,executed,unknown,7.049994250000001,30.724883
2026-02-06 19:51:55.626036,BTC/USDT,SELL,70726.74,70750.01,-1.7441097699992147,0.074951,71080.37,70373.11,30.312495,,,1.0,1.0,0.18259757019944825,0.24170086569399557,0.40923650663245836,0.05044766752601597,0.23313735394058901,1.0,0.0018259757019944826,unknown,normal,0,executed,unknown,-1.7441097699992147,30.312495
2026-02-06 19:53:25.274566,BTC/USDT,SELL,70787.68,70775.0,0.949402319999477,0.074874,71141.62,70433.74,30.222653,,,1.0,1.0,0.2171339717184647,0.2458488741059374,0.40117134129891496,0.006021184227077654,0.22316822998199914,1.0,0.002171339717184647,unknown,normal,0,executed,unknown,0.949402319999477,30.222653
2026-02-06 19:56:32.294235,BTC/USDT,SELL,70725.69,70692.26,2.505444780000567,0.074946,71079.32,70372.06,30.488486,,,1.0,1.0,0.07677293185338854,0.2206765321059422,0.2647276970697803,-0.07948636398158093,-0.0027744561402447015,1.0,0.0007677293185338854,unknown,normal,1,executed,unknown,2.505444780000567,30.488486
2026-02-06 19:57:06.620223,BTC/USDT,BUY,70649.4,70664.0,1.0956570000004369,0.075045,70296.15,71002.65,30.900346,,,1.0,1.0,0.06350431463179997,0.2286279652966416,0.1760140509623176,-0.16575028456889115,-0.10235122851930689,1.0,0.0006350431463179997,unknown,normal,1,executed,unknown,1.0956570000004369,30.900346
2026-02-06 19:58:22.588962,BTC/USDT,BUY,70674.95,70749.93,5.625449479999694,0.075026,70321.58,71028.32,31.124969,,,1.0,1.0,-0.03176447066958599,0.2145607662767563,0.07114804485172854,-0.04911633032423634,-0.0808651994514825,-1.0,0.0003176447066958599,unknown,normal,1,executed,unknown,5.625449479999694,31.124969
2026-02-06 20:00:00.699225,BTC/USDT,SELL,70823.07,70806.26,1.2592034800009158,0.074908,71177.19,70468.95,30.895758,,,1.0,1.0,-0.03244634413944233,0.1809811810917369,0.30874337182351835,0.10063338255228743,0.06815438655922301,-1.0,0.0003244634413944233,unknown,normal,1,executed,unknown,1.2592034800009158,30.895758
